productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000GL6TXK,Solvit Waterproof Bucket Seat Cover for Pets,A2X449RA8YXYIB,5/5,4.0,1282521600,"We bought the rear seat cover for our dog and thought why not try this for our human passengers. With regular trips to beaches and pools in addition to my wife's gardening business this cover is great solution for saving the appearance of the driver's seat in our new SUV. The standard seat-covers we tried and shopped for did not allow for armrests and were not water-proof. The design of this cover works great. While not a perfect custom fit, it is easy to install and remove and really durable. If your not a fanatic about appearances this cover is a great find!!",pet supplies,dogs,carriers travel products
B0002MABGE,Highland 20045 Black Universal Pet Barrier,A207T4VNQOXC86,0/0,2.0,1244592000,"http://www.amazon.com/gp/product/B0002MABGE/ref=cm_cr_rev_prod_titleThe Highland 20045 pet barrier for a car is not very secure, it is hard to tighten it so it sits secured in one place; it has a tendency to fall out of place by itself, can injure a pet.",pet supplies,dogs,carriers travel products
B0009H56DU,"Petmate Soft-Sided Pet Taxi, Black",ACTGWPFPKX8B9,2/2,4.0,1300752000,"I successfully transported my cat across the country in this carrier. She's a fairly large cat, but she fit comfortably into this, it met the airline guidelines, and it was easy to carry. The dual-entry points are a nice addition",pet supplies,dogs,carriers travel products
B0007V40UI,Snoozer Console Pet Car Seat Cream Fur,AHD3Q7ZRLDINE,0/0,5.0,1342310400,"We had been looking at the Snoozer Console for quite a while, but were turned off by the price. Amazon offered the same Snoozer for about half the price as we had seen other places. When it came our dog, Laci, knew it was for her. She jumped right in and claimed it! What a better review than from the dog.",pet supplies,dogs,carriers travel products
B0002TPKEA,Original Bag Deluxe Pet Carrier Color,A1F1N6X1INMMUK,13/14,1.0,1156723200,"I must say, I was willing to pay this amount because I thought I was getting a better quality item. After a only a few weeks, this bag caved in and my puppy would no longer go into it. I tried several times and ways to fix it, but it would not stay up.I contacted the company and they told me to ""stuff it with wet towels and spray it heavily with starch..."" are they kidding? Then I found a reference to this problem under their web site FAQ's. So, they are knowingly selling a defective item and expecting the customer to then fix it. They never responded to my second email... I could not return it because it had been used.This is a company that does NOT stand behind it's products. I found a much less expensive one at target, and it works much better!Do not waste the extra $ on this item.",pet supplies,dogs,carriers travel products
B000HVV3OE,Petego Pet Tube Kennel,AF89PY8OK1PV5,11/11,5.0,1256774400,"The Resident English Bulldog approves. She loves to go for a r-i-d-e (have to spell it out so she dosn't hear the ""word"") but it's always been a hastle in the car. Too much jumping around and unable to simmer down. Big distraction for the driver not to mention unsafe for a bull in a china shop (I mean bull in a Camry) to be tooling around town out of control. Scolding never worked. Those harness contraptions that loop over a seatbelt, no good. This Pet Kennel has changed everything. Pearl is comfortable and contained inside her mobile crate. Excellent air flow with lots of screen. The large model fits across the back seat of the car, leaving pleanty of room inside.The directions are vague, actually non-existant. I've found the retention straps hold the Kennel most solid when looped over the seat back. Looped over the seat belts it's too loose and shifts around the back seat too much. If your car has back seats that fold for access into the trunk it will be easy to install and remove. To hold it tight, you will need to run the strap up behind and over the top of the seat back. (This sounds worse than it is.)Oh yeah, almost forgot the best part. All the dog hair and associated slobber is contained and the inside of your car dosen't get trashed.Well made, well thought out. Does a great job of solving a persistent problem. Your going to love it.Note",pet supplies,dogs,carriers travel products
B000634JOO,Kyjen Outward Hound Car Booster Seat,A52J6L079XLBK,0/0,5.0,1281916800,"Seems to be working well, keeps my puppy safe--He wants to be up where he can see out and he is. He tried to get out the first few times but it does snap onto his harness so he couldn't get completely out of it. I just wish it would support more than 30 lbs. He's a lab and will outgrow quickly.",pet supplies,dogs,carriers travel products
B000ICJ8DA,Snoozer Lookout II Pet Car Seat,A1CVTB4UA35YFJ,1/1,5.0,1315958400,"My puggle and cocker-jack jump right away into this cozy car seat/bed when I open the car door. The cocker-jack always stood with his front paws on the middle console so he could watch out the window. Much safer now - the bed is very high - he can see out even when laying down.The strap between the seat belt and dog is very limiting in movement. I rigged my own harness and strap to give more mobility.Beware...the car seat/bed takes up 3/4 of the back seat of my Honda Civic.It's very visable to everyone outside the car, especially when the dogs are in, but even empty.Washable - no problem fitting it back on the foam body after the dryer.",pet supplies,dogs,carriers travel products
B0006346J2,JLA Original Pet Pocket Carrier,A1H7E5BK4E3243,3/3,5.0,1212192000,"This mesh carrier is great - I received it very fast and am very happy with the quality of the product. I would highly recommend it to anyone with a small animal that wants to take your pet along. Also, it was about $10 cheaper than anywhere else I could find it.",pet supplies,dogs,carriers travel products
B0002YHWBO,"Sherpa Original Deluxe Pet Carrier, Large, Olive and Brown",AYSF0LRHMXPQ5,4/6,5.0,1285891200,"I have a miniature dachshund and he LOVES this pet carrier. It fits him perfectly! My husband and I hate leaving him when we go places and now he can come with us everywhere! I have looked all over the place to find a carrier long enough and sturdy enough for him to fit in and this is one of the only carriers I could find. This carrier has enough room for him to turn around, it is strong enough to hold him and comfortable for him at the same time. I would highly recommend this product especially to someone with a dachshund!",pet supplies,dogs,carriers travel products
B0007V40V2,Snoozer Console Pet Car Seat Cream Fur,AWALUVTN6X14T,0/0,3.0,1340841600,"Unfortunately, my little dog is between 6 and 7 lbs. so based on reviews of the small Snoozer Console Car Seat, I chose to try the large seat. I have a RAV4 SUV and this size is way too big. I'm going to return it and order the small and cross my fingers she fits comfortable in it. I think it is well made and very comfortable for the dog. Based on the stated dimensions, the small should just barely fit. Will update if it works!",pet supplies,dogs,carriers travel products
B000HHOG4M,Solvit 62289 Net Pet Barrier,A14DW056ZOVGP,1/1,2.0,1278201600,"This pet barrier is a descent product overall. It just has issues with the fasteners falling off. While it was in place it kept my two large labs separated from the rest of the vehicle as described. However, after only a day or so it falls down. I followed the instructions to a t, cleaning the vinyl surface with rubbing alcohol to prep the area to mount the Velcro like anchors. I am still trying to find something to anchor the barrier to the car with. So at this time I can't even use the gate until I can find something to keep it up with. disappointed. Good luck keeping this thing in place.",pet supplies,dogs,carriers travel products
